RECNUMB,SN,SENSE,INITTF,NOMLEX1TF,NOMLEX2TF,NOMLEX3TF,NOMLEX4TF,NOMLEX5TF,VERBLEX1TF,VERBLEX2TF,VERBLEX3TF,VERBLEX4TF,VERBLEX5TF,PARTLEX1TF,PARTLEX2TF,PARTLEX3TF,QUESTLEXTF,QUESTLE2TF,DEICTIC1TF,INTERJ1TF,INTERJ2TF,INTERJ3TF,COMPTF,BLENDTF,DIRTF,BEGINDIRTF,ENDDIRTF,ORIENTTF,BODYLOCTF,AUSLEXTF,REGLEXTF,RESTRICT,GENSIGN,MARGINAL,VARLEXTF,NTHTF,STHTF,NSWTF,VICTF,QLDTF,WATF,SATF,TASTF,CATHSCHTF,STATESCHTF,ANGCONGTF,CATHOLICTF,JWTF,OTHERELTF,PROPNAMETF,BODYACTTF,SENSEACTTF,MINDACTTF,ANIMALTF,LINGACTTF,METALANGTF,FEELINGSTF,JUDGETF,QUALITYTF,QUANTITYTF,PEOPLETF,COLORSTF,SHAPESTF,EDUCATETF,FOODSTF,DRINKSTF,COOKINGTF,GOVTF,HEALTHTF,MONEYTF,ORDERTF,MATHSTF,FURNTF,ROOMSTF,UTENSILSTF,GROOMTF,CLOTHESTF,BODYPARTTF,FAMILYTF,WORKTF,SEXTF,CITYTF,LOCDIRTF,SHOPTF,NATURETF,ARTSTF,SPORTSTF,HOBBIESTF,RELIGIONTF,AUTOSTF,TIMETF,DAYSTF,SEASONSTF,TRAVELTF,ONEHAND,TWOHAND,DOUBLEHND,ALTERNATE,DOMHNDSH,SUBHNDSH,LOCPRIM,LOCSECOND,SYM,PARA,DOMONLY,OPAQUETF,OBSCURETF,TRANSLTF,TRANSPTF,ASLLOANTF,BSLLOANTF,SALUTATION,DEAFNESS,LAW,TELECOMMUN,ENGTF1,ENGTF2,ENGTF3,ENGTF4,ENGTF5,ENGTF6,ENGTF7,ENGTF8,ENGTF9,ENGTF10,ENGTF11,ENGTF12,ANT1TF,ANT2TF,ANT3TF,CF1TF,CF2TF,CF3TF,SYN1TF,SYN2TF,SYN3TF,MATTERTF,DEICTIC1,DEICTIC2,DEICTIC3,DEICTIC4,DEICTIC2TF,DEICTIC3TF,DEICTIC4TF,COMP,BLEND,QUERIES,NOMLEX1,NOMLEX2,NOMLEX3,NOMLEX4,NOMLEX5,GENMEAN,INTERJ1,INTERJ2,INTERJ3,PARTLEX1,PARTLEX2,PARTLEX3,QUESTLEX,QUESTLEX2,ENGLISH1,ENGLISH2,ENGLISH3,ENGLISH4,ENGLISH5,ENGLISH6,ENGLISH7,ENGLISH8,ENGLISH9,ENGLISH10,ENGLISH11,ENGLISH12,VERBLEX1,VERBLEX2,VERBLEX3,VERBLEX4,VERBLEX5,IDGLOSS,ANT1,ANT2,ANT3,CF1,CF2,CF3,SYN1,SYN2,SYN3,OLDENTRY
2.7240000000000000e+03,4.4820000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,9.0000000000000000e+00,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,"APPLE + ORANGE",,"1. Something that grows on a tree or a bush and which contains seeds or a stone covered by a substance that you can eat. Examples include apples, oranges, grapes, and bananas. English = fruit.",,,,,,,,,,,,,,"fruit",,,,,,,,,,,,,,,,,"fruit.1a",,,,,,,,,,
2.7250000000000000e+03,4.4870000000000000e+03,,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. An amount of liquid which you drink. English = drink. Formal English = beverage.","2. A container made from glass which you can drink from. It does not have a handle. English = glass.","3. A small, round container, usually with a handle, from which you drink liquids such as tea and coffee. English = cup.",,,,,,,,,,,,"drink","beverage","glass","cup",,,,,,,,,"1. To take liquid in your mouth and swallow it. English = drink.",,,,,"drink.1a",,,,,,,"cup.1a",,,"Popular explanation: drinking something."
2.7260000000000000e+03,4.4880000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,,,,,0,0,0,,,,"1. A person who is addicted to alcohol and continues drinking even though it makes them ill. English = alcoholic.",,,,,,,,,,,,,,"alcoholic",,,,,,,,,,,,,,,,,"alcoholic",,,,"mug.1","drunk.1","drunk.2","alcohol",,,
2.7270000000000000e+03,4.4900000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,0,0,0,,,,"1. A bright yellow fruit with a sour juice. English = lemon.",,,,,,,,,,,,,,"lemon",,,,,,,,,,,,,,,,,"lemon.1a",,,,"orange",,,"lemon.2",,,
2.7280000000000000e+03,4.4910000000000000e+03,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,"1. Often used alone to show that you are more than happy to do something for someone.","2. Often used alone ironically.",,,,,,,"happy","gleeful",,,,,,,,,,,"1. To have feelings of pleasure often because something nice has happened. English = (be) happy.","2. To be full of joy and excitement, often because of someone else's foolishness or failure. English = (be) gleeful.",,,,"gleefully",,,,,,,,,,
2.7290000000000000e+03,4.4920000000000000e+03,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.1000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,,,,,0,0,0,,"LIAR + C",,"1. A person who lies or behaves dishonestly in order to get or achieve something. English = cheat.",,,,,,,,,,,,,,"cheat",,,,,,,,,,,,"1. To lie or behave dishonestly in order to get or achieve something. English = cheat.",,,,,"cheat.1",,,,"copy.1a",,,"sly.1a","cheat.2","cheat.3",
2.7300000000000000e+03,4.4930000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.1000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. The child of your uncle or aunt. English = cousin.",,,,,,,,,,,,,,"cousin",,,,,,,,,,,,,,,,,"cousin",,,,"uncle.2","son.2","daughter",,,,
2.7310000000000000e+03,4.4940000000000000e+03,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.1000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,"Apparently a modified form of the ASL loan sign 'cafeteria' (which is actually identical to the Auslan sign 'cousin').","1. A place where you can buy drinks, especially coffee, and light meals or snacks. English = cafe.","2. A restaurant where you choose your food from a counter and carry it to your table yourself after paying for it. English = cafeteria.","3. A place in a factory or other place of work where the people who work there can eat. English = canteen.",,,,,,,,,,,,"cafe","cafeteria","canteen",,,,,,,,,,,,,,,"canteen",,,,,,,,,,
2.7320000000000000e+03,4.4950000000000000e+03,,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.1000000000000000e+01,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,0,0,0,,,,"1. The hair that grows on a man's chin and cheeks. English = beard.","2. The Christian festival on the 25th of December when the birth of Jesus Christ is celebrated. English = Christmas.","3. An imaginary old man with a long white beard and a red coat. Young children believe that he brings them their presents at Christmas. English = Santa Claus, Father Christmas.",,,,,,,,,,,,"beard","Christmas","Santa Claus","Father Christmas",,,,,,,,,"1. To have a beard.","2. To grow a beard.",,,,"beard.1a",,,,"Christmas.1a",,,,,,"Popular explanation: a man's beard."
2.7330000000000000e+03,4.4970000000000000e+03,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.1000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,0,0,0,,,,"1. The Christian festival on the 25th of December when the birth of Jesus Christ is celebrated. English = Christmas.","2. An imaginary old man with a long white beard and a red coat. Young children believe that he brings them their presents at Christmas. English = Santa Claus, Father Christmas.",,,,,,,,,,,,,"Christmas","Santa Claus","Father Christmas",,,,,,,,,,,,,,,"Christmas.1a",,,,,,,"beard.1a",,,
2.7340000000000000e+03,4.4990000000000000e+03,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.1000000000000000e+01,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,0,0,0,,,,"1. A person who believes in and practices the religion of Judaism. English = Jew.",,,,,,,,,,,,,,"Jew","Jewish",,,,,,,,,,,"1. Of or relating to Judaism. English = Jewish.",,,,,"Jew.1",,,,,,,"Jew.2","Jew.3",,"Popular explanation: the beard of a traditional Jew."
2.7350000000000000e+03,4.5000000000000000e+03,,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.1000000000000000e+01,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,0,0,0,,,,"1. The unwillingness to spend much money or to use very much of a particular thing. English = meanness.","2. A person who is very mean and enjoys saving money and hate spending it. English = miser.",,,,,,,,,,,,,"meanness","miser","mean","stingy","miserly",,,,,,,,"1. To be unwilling to spend much money or to use very much of a particular thing. English = (be) mean, (be) stingy","2. To be very mean and to hate spending money. English = (be) miserly.",,,,"mean",,,,"selfish.1",,,"stingy.1a",,,
2.7360000000000000e+03,4.5020000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. The part of an engine, usually in a car, in which air and petrol mix together. English = carburettor.",,,,,,,,,,,,,,"carburettor",,,,,,,,,,,,,,,,,"carburettor",,,,,,,,,,
2.7370000000000000e+03,4.5030000000000000e+03,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+01,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,0,0,0,,,,"1. The part of your body which joins your head to the rest of your body. English = neck.","2. The front part of your neck. English = throat.",,,,,,,,,,,,,"neck","throat",,,,,,,,,,,,,,,,"neck.1a",,,,"voice.1","thirsty.1a",,,,,"Popular explanation: the neck."
2.7380000000000000e+03,4.5040000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. An African animal with a very long neck, long legs, and dark patches on its yellowish body. English = giraffe.",,,,,"Long necked animal or person.",,,,,,,,,"giraffe",,,,,,,,,,,,,,,,,"giraffe.1",,,,,,,,,,
2.7390000000000000e+03,4.5050000000000000e+03,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+01,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. Repeated little choking sounds in your throat due to muscle spasms often caused by eating or drinking too much or too quickly. English = hiccup, hiccough.",,,,,,,,,,,,,,"hiccup","hiccough",,,,,,,,,,,"1. To have the hiccups (or hiccoughs).",,,,,"hiccup",,,,,,,,,,"Popular explanation: the rapid up and down movement associated with hiccups."
2.7400000000000000e+03,4.5060000000000000e+03,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+01,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,0,0,0,,,,"1. The group of people who are responsible for governing a country or state. English = government.","2. The departments, ministries, and committees that carry out the decisions of the political leaders of a country. English = government.","3. A person who is in charge of a particular government department.  English = minister.",,,,,,,,,,,,"government","minister",,,,,,,,,,,,,,,,"government.3a",,,,,,,"government.1","government.2a",,"Popular explanation: the sash worn by royalty, diplomats, mayors etc."
2.7410000000000000e+03,4.5100000000000000e+03,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+01,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. All the qualities that a person has that makes them distinct from other people; the kind of person someone is. English = character.","2. A person in a film, book, or play. English = character.",,,,,,,,,,,,,"character",,,,,,,,,,,,,,,,,"character",,,,,,,,,,
2.7420000000000000e+03,4.5110000000000000e+03,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+01,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,"boast","brag",,,,,,,,,,,"1. To say in a very proud way that you have something or have done something. English = boast, brag.",,,,,"brag",,,,,,,"boast",,,"Popular explanation: culturally shared gesture."
2.7430000000000000e+03,4.5140000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. The two soft, round pieces of flesh on a woman's chest that can produce milk to feed a baby. English = breasts. Formal English = bosom.",,,,,,,,,,,,,,"breast","bosom",,,,,,,,,,,,,,,,"breast.2a",,,,"breast.3",,,"breast.1",,,
2.7440000000000000e+03,4.5150000000000000e+03,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,"comfortable",,,,,,,,,,,,"1. To be physically relaxed and at ease. English = (be) comfortable","2. Of furniture and clothing, to make you feel physically relaxed when you are using or wearing them. English = (be) comfortable.",,,,"comfortable",,,,,,,,,,
2.7450000000000000e+03,4.5240000000000000e+03,,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+01,0.0000000000000000e+00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. A thick liquid which is served with other food and which often comes in a bottle. English = sauce.","2. Salt, pepper, or spices that are added to food to improve its flavour. English = seasoning.","3. A container for salt, pepper, or spices.",,,,,,,,,,,,"sauce","seasoning","pour","sprinkle",,,,,,,,,"1. To pour sauce from a bottle.","2. To sprinkle something from a container, such as pepper or salt.",,,,"sauce",,,,,,,,,,"Popular explanation: shaking sauce out from a bottle."
2.7460000000000000e+03,4.5250000000000000e+03,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+01,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. A soft perfumed powder which people put on their bodies after they have had a bath or shower. English = talcum powder, talc, powder.",,,,,,,,,,,,,,"talcum powder","talc","powder",,,,,,,,,,"1. To cover parts of your body with scented powder.",,,,,"powder",,,,"flour.1",,,,,,"Popular explanation: shaking a powder container."
2.7470000000000000e+03,4.5270000000000000e+03,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+01,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,,"1. A large animal that lives in deserts. It has a long neck, and one or two humps on its back. English = camel.",,,,,"Any thing that can be described as having two semi-circular parts to it, such as two domes on a building or twin speed humps on a road, or any thing or any action directly or indirectly associated with this, especially a camel.",,,,,,,,,"camel",,,,,,,,,,,,,,,,,"camel",,,,,,,,,,"Popular explanation: the humps of a camel."
2.7480000000000000e+03,4.5330000000000000e+03,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.5000000000000000e+00,0.0000000000000000e+00,1.4000000000000000e+01,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,0,0,0,,,,"1. The place where Jesus Christ was crucified. English = Calvary, Golgotha.","2. A shape that consists of a vertical line with a shorter horizontal line across it. It is the most important Christian symbol. English = cross.","3. A cross with a figure of Christ on it. English = crucifix.",,,,,,,,,,,,"Calvary","Golgotha","cross","crucifix",,,,,,,,,,,,,,"Calvary",,,,"crucifixion",,,"crucifix",,,
